time_jst	freq_max_mhz	pkg_temp_c	throttle
2026-09-20T03:38:06	3474	65.0	0
2026-09-20T03:39:06	3378	61.0	0
2026-09-20T03:40:07	3260	61.0	0
2026-09-20T03:41:07	3401	62.0	0
2026-09-20T03:42:07	3435	66.0	0
2026-09-20T03:43:07	3492	68.0	0
2026-09-20T03:44:07	3425	65.0	0
2026-09-20T03:45:07	3476	65.0	0
2026-09-20T03:46:07	3492	65.0	0
2026-09-20T03:47:07	3492	70.0	0
2026-09-20T03:48:07	3500	71.0	0
2026-09-20T03:49:07	3492	70.0	0
2026-09-20T03:50:07	3492	70.0	0
2026-09-20T03:51:07	3500	70.0	0
