time_jst	freq_max_mhz	freq_mean_mhz	pkg_temp_c	throttle	mem_free_kb	mem_cached_kb	mem_available_kb
2026-09-22T01:49:38	2295	1426	64.0	0	20205204	38689916	59770344
2026-09-22T01:50:38	3500	1373	72.0	0	19802236	37814260	58468100
2026-09-22T01:51:39	3260	1611	70.0	0	10170192	37814680	48836768
2026-09-22T01:52:39	3500	1437	70.0	0	7967944	37815532	46635560
2026-09-22T01:53:39	3406	1275	68.0	0	14102704	37815820	52770716
2026-09-22T01:54:39	3368	1336	67.0	0	10454424	37816292	49123012
2026-09-22T01:55:39	3492	1316	67.0	0	10460208	37816640	49129412
2026-09-22T01:56:39	3409	1365	70.0	0	12925060	38042652	51827452
2026-09-22T01:57:39	3492	1323	71.0	0	12908712	38613740	52397212
