time_jst	freq_max_mhz	freq_mean_mhz	pkg_temp_c	throttle	mem_free_kb	mem_cached_kb	mem_available_kb
2026-09-22T02:11:19	3500	1480	64.0	0	20167724	38703140	59749936
2026-09-22T02:12:19	3389	1334	68.0	0	19888196	37827292	58570368
2026-09-22T02:13:19	3492	1313	68.0	0	10204348	37827704	48886972
2026-09-22T02:14:19	3414	1308	69.0	0	7996088	37831580	46682740
2026-09-22T02:15:19	3435	1342	67.0	0	14132584	37829924	52818080
2026-09-22T02:16:19	3492	1329	67.0	0	10484332	37830280	49169856
2026-09-22T02:17:19	3483	1303	67.0	0	10488388	37830700	49174432
2026-09-22T02:18:19	3381	1312	67.0	0	12965636	38037740	51863972
2026-09-22T02:19:19	3500	1347	68.0	0	12955204	38608820	52440396
